id,url,timestamp_crawl,title,release_date,budget,gross_usa,runtime
CR00302,https://www.imdb.com/title/tt0117705/?ref_=adv_li_tt,2020-01-23T11:24:27,Space Jam,15 November 1996; 23 January 2020; 16 January 2020; 19 December 2019; 19 Jun 2018;  December 2017; 18 Dec 2017;  Tribeca 2017; 18 Apr 2017; 12 Dec 2018;  2020; 16 Jan 2017;  year 1973; 15 November 1996; 17 November 1996; 26 January 2013; 15 November 1996,"$80,000,000","$90,418,342",88 min
CR00303,https://www.imdb.com/title/tt0120891/?ref_=adv_li_tt,2020-01-23T11:24:27,Wild Wild West,30 June 1999;  For 2020; 01 January 2020;  January 2020; 01 January 2020;  January 2020; 31 December 2019;  2020;  2029; 07 Jul 2018; 12 Oct 2014; Video 2002;  between 1964;  and 1974;  in 1969;  In 2035; 30 June 1999; 4 July 1999; 24 January 2003; 30 June 1999,"$170,000,000","$113,804,681",106 min
CR00304,https://www.imdb.com/title/tt0407362/?ref_=adv_li_tt,2020-01-23T11:24:27,Battlestar Galactica,22 January 2020; 21 January 2020; 20 January 2020;  2019;  Memoriam 2018; 05 Jan 2019; 12 Jun 2018; 07 Jun 2013; 26 Aug 2018; 29 Dec 2018; 10 Jul 2015; 04 Apr 2012;  2000;  2009;  2008;  2007;  2006;  2005;  Movie 2007; Video 2009;  Movie 2012;  2004;  2004;  2004;  2004;  2004;  2004;  2004;  2004;  2004;  2004;  2004;  2004;  2004;  2004;  2004;  2005;  2005;  2006; 14 January 2005;  the 1978; 15 June 2019; 14 January 2005,,,44 min
CR00305,https://www.imdb.com/title/tt0834001/?ref_=adv_li_tt,2020-01-23T11:24:27,Underworld: Rise of the Lycans,23 January 2009; 06 November 2019; 05 November 2019; 27 March 2019; 30 Apr 2018; 30 Oct 2017; 25 Oct 2016;  2009; 26 Sep 2017; 23 Sep 2018;  of 2017;  Future 2020;  the 2000;  of 2017; 23 January 2009; 25 January 2009; 23 January 2009; 23 January 2009,"$35,000,000","$45,802,315",92 min
CR00306,https://www.imdb.com/title/tt5834204/?ref_=adv_li_tt,2020-01-23T11:24:27,The Handmaid's Tale,23 January 2020; 23 January 2020; 23 January 2020;  2019;  in 2017;  2019;  2019; 10 Feb 2015; 02 Apr 2017;  Emmys 2018;  2020;  2019;  2018;  2017;  Series 2016;  Series 2018;  Series 2017;  late 1970;  Series 2017;  Series 2014;  Series 2011;  April 1986;  Series 2016;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017;  2017; 26 April 2017;  of 2018; 29 April 2017; 26 April 2017,,,60 min
CR00307,https://www.imdb.com/title/tt1502712/?ref_=adv_li_tt,2020-01-23T11:24:27,Fantastic Four,7 August 2015; 23 January 2020; 23 January 2020; 20 January 2020; 27 Apr 2018; 12 Jul 2016; 24 Aug 2015; 06 Aug 2015; 23 Jul 2015; 07 Jul 2018; 06 May 2016;  2015; 08 Aug 2015;  2015; 04 Sep 2016;  Razzies 2016;  Movie 2004; 7 August 2015; 9 August 2015;  in 1992; 15 August 2015; 7 August 2015,"$120,000,000","$56,117,548",100 min
CR00308,https://www.imdb.com/title/tt0435705/?ref_=adv_li_tt,2020-01-23T11:24:27,Next,27 April 2007; 20 January 2020; 16 January 2020; 15 January 2020; 22 Jun 2018; 12 Nov 2017; _Movies 2007;  2007; 27 April 2007; 29 April 2007; 27 March 2009,"$7,133,049,","$77,421,190",96 min
CR00309,https://www.imdb.com/title/tt0177789/?ref_=adv_li_tt,2020-01-23T11:24:27,Galaxy Quest,25 December 1999; 22 January 2020; 20 January 2020; 15 January 2020; 20 Nov 2017; 17 Apr 2017;  the 2000;  A 1960;  the 1990;  1873; 25 December 1999;  6060; 26 December 1999; 12 February 2002,"$7,012,630,","$90,683,916",102 min
CR00310,https://www.imdb.com/title/tt1496025/?ref_=adv_li_tt,2020-01-23T11:24:27,Underworld Awakening,20 January 2012; 04 April 2019; 12 February 2019; 04 January 2019; 30 Apr 2018; 23 Sep 2018; 09 Mar 2016;  of 2017;  Future 2020;  of 2017;  the 2000; 20 January 2012; 22 January 2012; 31 January 2012; 20 January 2012,"$70,000,000","$62,321,039",88 min
CR00311,https://www.imdb.com/title/tt0892782/?ref_=adv_li_tt,2020-01-23T11:24:27,Monsters vs. Aliens,27 March 2009; 01 November 2019; 22 October 2019; 16 October 2019; 01 May 2018;  January 2018; 21 Dec 2017; 25 Oct 2017;  2009; 26 Sep 2017; 16 May 2013; 27 March 2009; 29 March 2009; 31 October 2013; 27 March 2009,"$59,321,095,","$381,509,870",94 min
CR00312,https://www.imdb.com/title/tt1188729/?ref_=adv_li_tt,2020-01-23T11:24:27,Pandorum,25 September 2009; 03 February 2019;  July 2018; 30 June 2018;  July 2018; 30 June 2018; 21 Apr 2016; 23 Dec 2018; 26 Jun 2018; 04 Jul 2016; 23 Feb 2016;  2500;  in 2057;  year 2019; 25 September 2009; 27 September 2009; 29 June 2010; 25 September 2009,"$33,000,000","$10,330,853",108 min
CR00313,https://www.imdb.com/title/tt0100403/?ref_=adv_li_tt,2020-01-23T11:24:27,Predator 2,21 November 1990;  in 1997; 16 January 2020; 15 November 2019;  Runner 2019; 19 September 2019;  voir 1990; 26 Jun 2018; 23 Jan 2016; 21 November 1990;  1304; 25 November 1990;  model 4100; 4 October 2018; 21 November 1990,"$35,000,000","$30,669,413",108 min; 93 min; 103 min
CR00314,https://www.imdb.com/title/tt0387808/?ref_=adv_li_tt,2020-01-23T11:24:27,Idiocracy,25 January 2007; 17 September 2019; 22 August 2019; 01 August 2019; 21 Apr 2017; 10 Oct 2017; 27 Dec 2017; 14 Oct 2016;  2000;  to 1986;  the 1960; 25 January 2007;  3001; 3 September 2006; 2 September 2006;  of 2500,"$444,093",,84 min
CR00315,https://www.imdb.com/title/tt0452694/?ref_=adv_li_tt,2020-01-23T11:24:27,The Time Traveler's Wife,14 August 2009; 05 December 2019; 31 July 2018; 31 July 2018; 14 Feb 2018; 13 Jun 2013; 19 Apr 2014; 22 Oct 2011; 15 Jul 2018; 18 Nov 2016; 24 Oct 2013; 14 August 2009; 16 August 2009; 14 August 2009; 14 August 2009,"$39,000,000","$63,414,846",107 min
CR00316,https://www.imdb.com/title/tt0093894/?ref_=adv_li_tt,2020-01-23T11:24:27,The Running Man,13 November 1987; 20 January 2020; 17 January 2020; 16 January 2020; 19 Jun 2018;  November 2017; 31 Oct 2017; 28 Mar 2017; 05 Nov 2018; 23 Oct 2017;  1987; 17 Sep 2017;  Filme 2019;  for 2019;  year 2019;  2019; 13 November 1987; 15 November 1987;  the 1960;  the 1980;  early 1990; 6 May 2004;  in 1987,"$8,117,465,","$38,122,105",101 min
CR00317,https://www.imdb.com/title/tt0097523/?ref_=adv_li_tt,2020-01-23T11:24:27,"Honey, I Shrunk the Kids",23 June 1989; 05 December 2019; 05 December 2019; 05 December 2019; 26 Sep 2015; 18 Aug 2015; 18 May 2014; 12 Dec 2018;  1989; 29 Dec 2016; 09 Jul 2015; Video 1997; 23 June 1989; 25 June 1989;  in 1989; 17 February 2003; 23 June 1989,"$18,000,000","$130,724,172",93 min
CR00318,https://www.imdb.com/title/tt0087544/?ref_=adv_li_tt,2020-01-23T11:24:27,Nausicaä of the Valley of the Wind,25 November 1987; 20 January 2020; 20 January 2020; 20 January 2020; 13 Jun 2013; 12 Aug 2018;  in 2020; 03 Sep 2018; 22 Sep 2011; 03 Oct 2016;  In 1930; 25 November 1987;  in 1985; 18 September 2004;  for 1984;  of 2010; 25 November 1987,"$495,770",,117 min; 95 min
CR00319,https://www.imdb.com/title/tt0092067/?ref_=adv_li_tt,2020-01-23T11:24:27,Castle in the Sky,19 July 1991; 20 January 2020; 20 January 2020; 20 January 2020; 01 May 2018; 13 Jun 2013; 22 Sep 2011; 25 Mar 2016;  the 1964; 19 July 1991; 18 November 2018;  of 1985; 15 June 2003; 19 July 1991,"$523,664",,125 min
CR00320,https://www.imdb.com/title/tt1334260/?ref_=adv_li_tt,2020-01-23T11:24:27,Never Let Me Go,15 October 2010; 19 October 2019; 11 October 2019; 05 October 2019; 13 Jun 2013; 28 Mar 2016; 08 Jan 2019;  2010;  in 1960;  in 1990; 15 October 2010; 19 September 2010;  than 1985;  in 1952;  By 1967; 5 October 2010; 15 October 2010,"$15,000,000","$2,434,652",103 min
CR00321,https://www.imdb.com/title/tt0242423/?ref_=adv_li_tt,2020-01-23T11:24:27,"Dude, Where's My Car?",15 December 2000; 27 September 2019; 20 October 2018; 20 October 2018; 07 Aug 2017; 04 Jan 2016;  2019; 15 December 2000;  2320; 17 December 2000; 15 December 2000; 15 December 2000,"$13,000,000","$46,729,800",83 min
CR00322,https://www.imdb.com/title/tt2935510/?ref_=adv_li_tt,2020-01-23T11:24:27,Ad Astra,20 September 2019; 22 January 2020;  2020; 21 January 2020; 20 January 2020;  of 2019;  2019;  of 2019;  Worst 2019;  oscars 2020;  in 2019; 22 Jan 2019;  in 2020;  Summer 2019;  Spring 2019;  Oscars 2020;  in 1969;  in 1966; 20 September 2019; 22 September 2019;  in 1977; 19 September 2019;  what 2019; 20 September 2019,"$87,500,000","$50,188,370",123 min
CR00323,https://www.imdb.com/title/tt2975578/?ref_=adv_li_tt,2020-01-23T11:24:27,The Purge: Anarchy,18 July 2014;  early 2020; 18 December 2019; 25 November 2019; 23 October 2019; 23 Jul 2018;  2014; 20 Aug 2017;  Future 2020;  Spring 2014;  Series 2018;  2020; 18 July 2014; 20 July 2014;  a 2011;  2023; 16 February 2015; 18 July 2014,"$9,000,000","$71,962,800",103 min
CR00324,https://www.imdb.com/title/tt4779682/?ref_=adv_li_tt,2020-01-23T11:24:27,The Meg,10 August 2018; 08 January 2020; 08 January 2020; 05 December 2019;  of 2018; 13 Dec 2018;  of 2018; 10 Dec 2018; 01 Aug 2018;  May 2018; 15 Jun 2018;  Summer 2018; 12 Apr 2018;  2018; 21 Sep 2018;  Theaters 2018; 04 Jan 2018; 15 Sep 2018;  Anticipated 2018;  Favorite 2018;  Movies 2018;  of 2018;  Favorite 2018; 10 August 2018; 12 August 2018; 9 August 2018; 10 August 2018,"$130,000,000","$145,443,742",113 min
CR00325,https://www.imdb.com/title/tt2431438/?ref_=adv_li_tt,2020-01-23T11:24:27,Sense8, 1240; 21 January 2020; 19 January 2020; 19 January 2020; 04 Dec 2018; 31 May 2018; 11 May 2018;  in 2018; 27 Apr 2018; 25 Apr 2018; 03 Jul 2013; 08 Nov 2018; 28 Apr 2018;  of 2015;  2018;  2017;  2016;  2015;  all 1240;  Short 2015;  Series 2016;  Series 2018;  Series 2019;  Series 2017;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2015;  2016;  2015;  2015;  2015;  2015; 5 June 2015;  of 2014;  of 2015; 5 June 2015; 5 June 2015,,,60 min
CR00326,https://www.imdb.com/title/tt0472033/?ref_=adv_li_tt,2020-01-23T11:24:27,9,9 September 2009; 17 January 2020; 16 January 2020; 15 January 2020;  2009; 26 Sep 2017; 03 Oct 2016; 07 Oct 2017; 30 Aug 2017; 9 September 2009; 13 September 2009; 10 September 2009; 9 September 2009,"$30,000,000","$31,749,894",79 min
CR00327,https://www.imdb.com/title/tt1855325/?ref_=adv_li_tt,2020-01-23T11:24:27,Resident Evil: Retribution,14 September 2012; 18 December 2019; 10 November 2019; 10 September 2019; 06 Sep 2018; 21 May 2018; 25 Nov 2014; 18 Nov 2016; 14 September 2012; 16 September 2012;  Music 2012; 15 September 2012; 14 September 2012,"$65,000,000","$42,345,531",95 min
CR00328,https://www.imdb.com/title/tt1034032/?ref_=adv_li_tt,2020-01-23T11:24:27,Gamer,4 September 2009; 19 January 2020; 23 December 2019; 18 September 2019; 19 Jun 2018; 01 Oct 2012; 4 September 2009; 6 September 2009; 12 May 2010; 4 September 2009,"$50,000,000","$20,534,907",95 min
CR00329,https://www.imdb.com/title/tt2231461/?ref_=adv_li_tt,2020-01-23T11:24:27,Rampage,13 April 2018; 12 January 2020; 10 January 2020; 10 January 2020;  of 2018; 13 Dec 2018; 06 Sep 2018;  May 2018; 15 Jun 2018;  Summer 2018; 12 Apr 2018; 18 Dec 2018;  Gesehen 2020;  Theaters 2018; 04 Jan 2018; 01 Jul 2018;  2018; 29 Apr 2018;  Favorite 2018;  for 2010; 13 April 2018; 15 April 2018; 16 June 2018; 13 April 2018,"$120,000,000","$101,028,233",107 min
CR00330,https://www.imdb.com/title/tt3371366/?ref_=adv_li_tt,2020-01-23T11:24:27,Transformers: The Last Knight,21 June 2017; 16 December 2019;  In 1980; 15 December 2019; 01 December 2019;  of 2017; 12 Feb 2018; 25 Oct 2017; 04 Oct 2017;  June 2017; 10 Jul 2017;  of 2017; 09 Mar 2017; 07 Jul 2018;  2017; 16 Feb 2018;  of 2017;  Razzies 2018;  year 1987; 21 June 2017;  1999; 25 June 2017; 11 March 2018; 21 June 2017,"$217,000,000","$130,168,683",154 min
CR00331,https://www.imdb.com/title/tt0358082/?ref_=adv_li_tt,2020-01-23T11:24:27,Robots,11 March 2005; 27 November 2019; 21 November 2019; 04 October 2019; 01 May 2018; 04 Oct 2017; 22 Feb 2018; 11 March 2005; 13 March 2005; 14 March 2005; 11 March 2005,"$75,000,000","$128,200,012",91 min
CR00332,https://www.imdb.com/title/tt1190634/?ref_=adv_li_tt,2020-01-23T11:24:27,The Boys,22 January 2020; 22 January 2020; 22 January 2020;  of 2019;  of 2019;  of 2019;  of 2019; 28 Feb 2018; 08 May 2013; 08 Nov 2018;  Best 2010;  Favorite 2019;  2019;  2020;  2019;  Series 2016;  Series 2019;  Series 2011;  Series 2010;  Series 2013;  April 1986;  Series 2019;  Series 2015;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2020;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019; 26 July 2019;  2019; 26 July 2019; 26 July 2019,,,60 min
CR00333,https://www.imdb.com/title/tt6499752/?ref_=adv_li_tt,2020-01-23T11:24:27,Upgrade,1 June 2018; 21 January 2020; 14 January 2020; 03 January 2020;  of 2018;  of 2018; 13 Dec 2018;  of 2018; 29 Jun 2018;  SXSW 2018; 08 Mar 2018;  SXSW 2018; 01 Mar 2018;  Enero 2020; 20 Dec 2018;  in 2018;  Since 2000;  Best 2018;  Early 1970; 1 June 2018; 3 June 2018; 1 June 2018; 1 June 2018,"$5,000,000","$11,977,130",
CR00334,https://www.imdb.com/title/tt2120120/?ref_=adv_li_tt,2020-01-23T11:24:27,Pixels,24 July 2015; 21 January 2020; 14 January 2020; 10 January 2020; 25 Oct 2017; 24 Aug 2015; 30 Mar 2015;  of 2015; 24 May 2015;  2015; 28 Jun 2017; 28 Feb 2014;  Razzies 2016;  favorite 2015;  Summer 2015;  1982; 24 July 2015; 26 July 2015; 29 September 2015; 24 July 2015,"$88,000,000","$78,747,585",105 min
CR00335,https://www.imdb.com/title/tt6565702/?ref_=adv_li_tt,2020-01-23T11:24:27,X-Men: Dark Phoenix,7 June 2019; 23 January 2020; 21 January 2020; 20 January 2020;  of 2019; s 2019; Con 2018; 21 Jul 2018;  2019; 13 Apr 2018; 28 Dec 2018;  Worst 2000;  Come 2018;  of 2019;  the 1980;  the 1960;  1990;  year 1975;  1970;  year 1992; 7 June 2019; 9 June 2019; 23 June 2019; 7 June 2019,"$200,000,000","$65,845,974",113 min
CR00336,https://www.imdb.com/title/tt8111088/?ref_=adv_li_tt,2020-01-23T11:24:27,The Mandalorian,23 January 2020; 23 January 2020; 22 January 2020; Nov 2019;  Fall 2019; 28 Feb 2018; 03 Jan 2019; 10 Oct 2018; 28 Apr 2018;  of 2019;  2019;  2020;  2019;  Series 2019;  Series 2019;  Series 2016;  Series 2013;  Series 2010;  Series 2013;  April 1986;  Series 2013;  in 1919;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019;  2019; 12 November 2019; 12 November 2019; 12 November 2019,"$100,000,000",»,30 min
